IMO,Dport,Dcountry,Dtime,Aport,Acountry,Atime
9750256,Port Said Anch., Egypt,"03/12, 06:05",Mundra, India,"03/22, 03:03"
9750256,Mundra, India,"03/22, 03:03",Walvis Bay Anch., Namibia,"04/10, 05:49"
9750256,Walvis Bay Anch., Namibia,"04/10, 05:49",Bonny, Nigeria,"04/21, 19:33"
9750658,Portland Anch., United Kingdom (UK),"03/03, 07:11",Sabetta, Russia,"03/11, 14:51"
9750658,Sabetta, Russia,"03/11, 14:51",Thamesport, United Kingdom (UK),"03/22, 02:54"
9750658,Thamesport, United Kingdom (UK),"03/22, 02:54",Sabetta, Russia,"03/29, 19:13"
9750658,Sabetta, Russia,"03/29, 19:13",Mugardos, Spain,"04/09, 01:50"
9750658,Mugardos, Spain,"04/09, 01:50",Sabetta, Russia,"04/19, 00:30"
9750660,Sabetta, Russia,"02/23, 17:21",Milford Haven, United Kingdom (UK),"03/04, 00:57"
9750660,Milford Haven, United Kingdom (UK),"03/04, 00:57",Sabetta, Russia,"03/13, 12:21"
9750660,Sabetta, Russia,"03/13, 12:21",Sabetta, Russia,"03/28, 01:56"
9750660,Sabetta, Russia,"03/28, 01:56",Thamesport, United Kingdom (UK),"04/07, 06:37"
9750660,Thamesport, United Kingdom (UK),"04/07, 06:37",Thamesport, United Kingdom (UK),"04/08, 07:49"
9750660,Thamesport, United Kingdom (UK),"04/08, 07:49",Sabetta, Russia,"04/15, 14:46"
9750660,Sabetta, Russia,"04/15, 14:46",Rotterdam Maasvlakte, Netherlands,"04/24, 07:24"
9750672,Mugardos, Spain,"02/13, 16:40",Sabetta, Russia,"02/24, 19:55"
9750672,Sabetta, Russia,"02/24, 19:55",Montoir, France,"03/06, 06:20"
9750672,Montoir, France,"03/06, 06:20",Brest, France,"03/14, 13:15"
9750672,Brest, France,"03/14, 13:15",Sabetta, Russia,"04/03, 02:48"
9750672,Sabetta, Russia,"04/03, 02:48",Thamesport, United Kingdom (UK),"04/17, 01:08"
9750696,Sabetta, Russia,"03/08, 01:25",Dunkerque, France,"03/17, 11:02"
9750696,Dunkerque, France,"03/17, 11:02",Sabetta, Russia,"03/25, 23:57"
9750696,Sabetta, Russia,"03/25, 23:57",Dunkerque, France,"04/03, 12:46"
9750696,Dunkerque, France,"04/03, 12:46",Sabetta, Russia,"04/12, 19:51"
9750696,Sabetta, Russia,"04/12, 19:51",Sabetta, Russia,"04/23, 22:13"
9750701,Zeebrugge, Belgium,"03/09, 12:38",Sabetta, Russia,"03/18, 21:44"
9750701,Sabetta, Russia,"03/18, 21:44",Zeebrugge, Belgium,"03/28, 14:07"
9750701,Zeebrugge, Belgium,"03/28, 14:07",Sabetta, Russia,"04/05, 13:45"
9750701,Sabetta, Russia,"04/05, 13:45",Melkoya, Norway,"04/10, 07:53"
9750701,Melkoya, Norway,"04/10, 07:53",Sabetta, Russia,"04/17, 02:11"
9750713,Montoir, France,"03/04, 06:58",Sabetta, Russia,"03/14, 19:58"
9750713,Sabetta, Russia,"03/14, 19:58",Zeebrugge, Belgium,"03/23, 09:46"
9750713,Zeebrugge, Belgium,"03/23, 09:46",Sabetta, Russia,"04/01, 16:42"
9750713,Sabetta, Russia,"04/01, 16:42",Sabetta, Russia,"04/12, 05:53"
9750713,Sabetta, Russia,"04/12, 05:53",Antwerpen Anch., Belgium,"04/20, 15:25"
9750713,Antwerpen Anch., Belgium,"04/20, 15:25",Zeebrugge, Belgium,"04/21, 15:38"
9750713,Zeebrugge, Belgium,"04/21, 15:38",Rotterdam, Netherlands,"04/23, 02:47"
9750725,As Suways (Suez) Anch., Egypt,"02/17, 09:56",As Suways (Suez) Anch., Egypt,"02/18, 04:59"
9750725,As Suways (Suez) Anch., Egypt,"02/18, 04:59",Brest, France,"02/26, 11:42"
9750725,Brest, France,"02/26, 11:42",Sabetta, Russia,"03/25, 01:25"
9750725,Sabetta, Russia,"03/25, 01:25",Montoir, France,"04/05, 09:51"
9750725,Montoir, France,"04/05, 09:51",Montoir, France,"04/06, 11:46"
9750725,Montoir, France,"04/06, 11:46",Sabetta, Russia,"04/15, 04:52"
9750725,Sabetta, Russia,"04/15, 04:52",Dunkerque, France,"04/23, 17:19"
9750737,Sabetta, Russia,"03/07, 14:53",Bilbao, Spain,"03/17, 05:15"
9750737,Bilbao, Spain,"03/17, 05:15",Bilbao Anch., Spain,"03/18, 04:13"
9750737,Bilbao Anch., Spain,"03/18, 04:13",Sabetta, Russia,"03/27, 14:13"
9750737,Sabetta, Russia,"03/27, 14:13",Dunkerque, France,"04/06, 10:06"
9750737,Dunkerque, France,"04/06, 10:06",Sabetta, Russia,"04/14, 09:35"
9750737,Sabetta, Russia,"04/14, 09:35",Zeebrugge, Belgium,"04/22, 16:47"
9750749,Zeebrugge, Belgium,"03/08, 03:42",Sabetta, Russia,"03/16, 15:04"
9750749,Sabetta, Russia,"03/16, 15:04",Sabetta, Russia,"04/01, 03:49"
9750749,Sabetta, Russia,"04/01, 03:49",Antwerpen Anch., Belgium,"04/11, 00:40"
9750749,Antwerpen Anch., Belgium,"04/11, 00:40",Zeebrugge, Belgium,"04/11, 20:47"
9750749,Zeebrugge, Belgium,"04/11, 20:47",Sabetta, Russia,"04/22, 10:48"
9752565,Darwin, Australia,"03/24, 07:45",Hitachi, Japan,"04/02, 00:21"
9753014,Port Arthur Anch., United States (USA),"03/06, 22:56",Sabine, United States (USA),"03/09, 00:13"
9753014,Sabine, United States (USA),"03/09, 00:13",Milford Haven, United Kingdom (UK),"03/23, 00:41"
9753014,Milford Haven, United Kingdom (UK),"03/23, 00:41",Port Arthur Anch., United States (USA),"04/05, 21:45"
9753014,Port Arthur Anch., United States (USA),"04/05, 21:45",Sabine, United States (USA),"04/06, 08:31"
9753026,Withnell Bay, Australia,"02/13, 07:20",Withnell Bay, Australia,"03/18, 08:45"
9753026,Withnell Bay, Australia,"03/18, 08:45",Withnell Bay, Australia,"03/22, 07:04"
9753026,Withnell Bay, Australia,"03/22, 07:04",Niigata, Japan,"04/01, 00:54"
9753026,Niigata, Japan,"04/01, 00:54",Wheatstone LNG Term., Australia,"04/13, 16:20"
9756389,Niigata, Japan,"02/27, 01:14",Kisarazu, Japan,"03/15, 03:51"
9756389,Kisarazu, Japan,"03/15, 03:51",Niigata, Japan,"04/11, 01:09"
9758064,Pena Blanca Anch., Panama,"03/13, 15:30",Panama Canal Anch. Pacific, Panama,"03/27, 00:19"
9758064,Panama Canal Anch. Pacific, Panama,"03/27, 00:19",Panama Canal Anch. Atlantic, Panama,"04/01, 21:51"
9758064,Panama Canal Anch. Atlantic, Panama,"04/01, 21:51",Port Arthur Anch., United States (USA),"04/09, 10:31"
9758064,Port Arthur Anch., United States (USA),"04/09, 10:31",Sabine, United States (USA),"04/10, 08:01"
9758064,Sabine, United States (USA),"04/10, 08:01",Panama Canal Anch. Atlantic, Panama,"04/17, 19:27"
9758064,Panama Canal Anch. Atlantic, Panama,"04/17, 19:27",Panama Canal Anch. Atlantic, Panama,"04/17, 19:58"
9758064,Panama Canal Anch. Atlantic, Panama,"04/17, 19:58",Gatun Anch., Panama,"04/18, 15:28"
9758076,Port Arthur Anch., United States (USA),"02/27, 21:50",Lake Charles, United States (USA),"03/18, 15:35"
9758832,Thamesport, United Kingdom (UK),"02/12, 13:14",Thamesport, United Kingdom (UK),"03/15, 23:27"
9758844,As Suways (Suez) Anch., Egypt,"02/22, 11:10",Norfolk Anch., United States (USA),"03/10, 07:14"
9758844,Norfolk Anch., United States (USA),"03/10, 07:14",Panama Canal Anch. Atlantic, Panama,"03/20, 10:39"
9758844,Panama Canal Anch. Atlantic, Panama,"03/20, 10:39",Gatun Anch., Panama,"03/20, 14:45"
9758844,Gatun Anch., Panama,"03/20, 14:45",Souma, Japan,"04/10, 00:31"
9759240,Shikama, Japan,"02/26, 06:24",Panama Canal Anch. Pacific, Panama,"03/19, 12:48"
9759240,Panama Canal Anch. Pacific, Panama,"03/19, 12:48",Lake Charles, United States (USA),"03/26, 04:11"
9759240,Lake Charles, United States (USA),"03/26, 04:11",Dunkerque, France,"04/10, 07:46"
9759240,Dunkerque, France,"04/10, 07:46",Lake Charles, United States (USA),"04/24, 21:27"
9759252,Milford Haven, United Kingdom (UK),"02/15, 09:48",Cove Point, United States (USA),"04/10, 11:30"
9759252,Cove Point, United States (USA),"04/10, 11:30",Cove Point, United States (USA),"04/10, 20:12"
9759252,Cove Point, United States (USA),"04/10, 20:12",Norfolk Anch., United States (USA),"04/13, 08:25"
9759252,Norfolk Anch., United States (USA),"04/13, 08:25",Thamesport, United Kingdom (UK),"04/23, 06:20"
9760768,Port Arthur Anch., United States (USA),"02/19, 14:51",Port Arthur Anch., United States (USA),"03/09, 22:37"
9760768,Port Arthur Anch., United States (USA),"03/09, 22:37",Port Arthur Anch., United States (USA),"03/15, 18:51"
9760768,Port Arthur Anch., United States (USA),"03/15, 18:51",Lake Charles, United States (USA),"03/30, 15:03"
9760768,Lake Charles, United States (USA),"03/30, 15:03",Cameron, United States (USA),"04/01, 16:48"
9760768,Cameron, United States (USA),"04/01, 16:48",Thamesport, United Kingdom (UK),"04/19, 01:21"
9760770,Hazira, India,"02/24, 11:34",Port Said Anch., Egypt,"02/13, 13:56"
9760770,Port Said Anch., Egypt,"02/13, 13:56",Hazira, India,"02/23, 06:10"
9760770,Hazira, India,"02/23, 06:10",Lake Charles, United States (USA),"04/06, 16:35"
9760770,Lake Charles, United States (USA),"04/06, 16:35",Panama Canal Anch. Atlantic, Panama,"04/11, 14:08"
9760770,Panama Canal Anch. Atlantic, Panama,"04/11, 14:08",Pena Blanca Anch., Panama,"04/13, 15:28"
9760770,Pena Blanca Anch., Panama,"04/13, 15:28",Panama Canal Anch. Pacific, Panama,"04/13, 21:50"
9760782,Panama Canal Anch. Pacific, Panama,"03/03, 05:08",Panama Canal Anch. Atlantic, Panama,"03/07, 19:34"
9760782,Panama Canal Anch. Atlantic, Panama,"03/07, 19:34",Lake Charles, United States (USA),"03/15, 15:58"
9760782,Lake Charles, United States (USA),"03/15, 15:58",Panama Canal Anch. Atlantic, Panama,"03/20, 21:46"
9760782,Panama Canal Anch. Atlantic, Panama,"03/20, 21:46",Pena Blanca Anch., Panama,"03/21, 13:34"
9760782,Pena Blanca Anch., Panama,"03/21, 13:34",Boryeong, Korea,"04/15, 08:38"
9760782,Boryeong, Korea,"04/15, 08:38",Boryeong, Korea,"04/16, 20:41"
9761243,Fos sur mer, France,"03/18, 22:57",Arzew Anch., Algeria,"03/21, 09:38"
9761243,Arzew Anch., Algeria,"03/21, 09:38",Arzew, Algeria,"03/27, 11:54"
9761243,Arzew, Algeria,"03/27, 11:54",Nemrut, Turkey,"04/03, 04:42"
9761243,Nemrut, Turkey,"04/03, 04:42",Arzew, Algeria,"04/09, 12:34"
9761243,Arzew, Algeria,"04/09, 12:34",Thamesport, United Kingdom (UK),"04/15, 11:53"
9761243,Thamesport, United Kingdom (UK),"04/15, 11:53",Arzew Anch., Algeria,"04/21, 08:29"
9761267,Arzew Anch., Algeria,"03/07, 11:53",Arzew, Algeria,"03/07, 16:38"
9761267,Arzew, Algeria,"03/07, 16:38",Fos sur mer, France,"03/11, 11:16"
9761267,Fos sur mer, France,"03/11, 11:16",Arzew Anch., Algeria,"03/14, 08:02"
9761267,Arzew Anch., Algeria,"03/14, 08:02",Ferrol, Spain,"03/22, 09:18"
9761267,Ferrol, Spain,"03/22, 09:18",Arzew Anch., Algeria,"04/17, 14:28"
9761267,Arzew Anch., Algeria,"04/17, 14:28",Arzew, Algeria,"04/18, 13:44"
9761827,Ingleside, United States (USA),"03/04, 18:47",Panama Canal Anch. Atlantic, Panama,"03/10, 13:28"
9761827,Panama Canal Anch. Atlantic, Panama,"03/10, 13:28",Pena Blanca Anch., Panama,"03/11, 15:52"
9761827,Pena Blanca Anch., Panama,"03/11, 15:52",Anjeong, Korea,"04/02, 03:45"
9761827,Anjeong, Korea,"04/02, 03:45",Okpo Anch., Korea,"04/03, 04:24"
9761839,Anjeong, Korea,"03/02, 00:51",Okpo Anch., Korea,"03/03, 02:45"
9761839,Okpo Anch., Korea,"03/03, 02:45",Panama Canal Anch. Pacific, Panama,"03/27, 13:39"
9761839,Panama Canal Anch. Pacific, Panama,"03/27, 13:39",Panama Canal Anch. Atlantic, Panama,"03/28, 20:08"
9761839,Panama Canal Anch. Atlantic, Panama,"03/28, 20:08",Sabine, United States (USA),"04/17, 19:16"
9761839,Sabine, United States (USA),"04/17, 19:16",Panama Canal Anch. Atlantic, Panama,"04/23, 13:20"
9761841,Okpo Anch., Korea,"02/24, 03:24",Panama Canal Anch. Pacific, Panama,"03/17, 13:49"
9761841,Panama Canal Anch. Pacific, Panama,"03/17, 13:49",Panama Canal Anch. Atlantic, Panama,"03/23, 19:37"
9761841,Panama Canal Anch. Atlantic, Panama,"03/23, 19:37",Sabine, United States (USA),"04/04, 13:25"
9761841,Sabine, United States (USA),"04/04, 13:25",Panama Canal Anch. Atlantic, Panama,"04/09, 23:32"
9761841,Panama Canal Anch. Atlantic, Panama,"04/09, 23:32",Gatun Anch., Panama,"04/13, 13:26"
9761853,Panama Canal Anch. Pacific, Panama,"03/10, 12:59",Port Arthur Anch., United States (USA),"03/16, 10:55"
9761853,Port Arthur Anch., United States (USA),"03/16, 10:55",Sabine, United States (USA),"03/16, 20:03"
9761853,Sabine, United States (USA),"03/16, 20:03",Panama Canal Anch. Atlantic, Panama,"03/21, 22:28"
9761853,Panama Canal Anch. Atlantic, Panama,"03/21, 22:28",Pena Blanca Anch., Panama,"03/24, 14:46"
9761853,Pena Blanca Anch., Panama,"03/24, 14:46",Okpo Anch., Korea,"04/16, 22:46"
9762261,Qalhat, Oman,"02/19, 04:41",Shikama, Japan,"03/06, 05:21"
9762261,Shikama, Japan,"03/06, 05:21",Singapore Anch. 1, Singapore,"04/01, 12:00"
9762261,Singapore Anch. 1, Singapore,"04/01, 12:00",Port Klang Anch., Malaysia,"04/02, 20:56"
9762273,Pyeongtaek, Korea,"03/02, 07:21",Manila Anch., Philippines,"03/07, 00:25"
9762273,Manila Anch., Philippines,"03/07, 00:25",Barrow Island, Australia,"03/13, 01:17"
9762273,Barrow Island, Australia,"03/13, 01:17",Nagoya, Japan,"03/24, 00:02"
9762273,Nagoya, Japan,"03/24, 00:02",Wheatstone LNG Term., Australia,"04/03, 13:44"
9762273,Wheatstone LNG Term., Australia,"04/03, 13:44",Kawasaki, Japan,"04/14, 01:03"
9766530,Chaguaramas Anch., Trinidad & Tobago,"03/09, 07:04",Point Fortin, Trinidad & Tobago,"03/19, 10:07"
9766530,Point Fortin, Trinidad & Tobago,"03/19, 10:07",Freeport Anch., United States (USA),"03/29, 21:38"
9766530,Freeport Anch., United States (USA),"03/29, 21:38",Freeport Anch., United States (USA),"04/01, 22:50"
9766530,Freeport Anch., United States (USA),"04/01, 22:50",Freeport, United States (USA),"04/03, 14:34"
9766542,La Brea (Brighton) Anch., Trinidad & Tobago,"03/02, 14:33",Point Fortin, Trinidad & Tobago,"03/03, 10:42"
9766542,Point Fortin, Trinidad & Tobago,"03/03, 10:42",Thamesport, United Kingdom (UK),"03/13, 23:02"
9766542,Thamesport, United Kingdom (UK),"03/13, 23:02",Freeport Anch., United States (USA),"03/29, 10:34"
9766542,Freeport Anch., United States (USA),"03/29, 10:34",Freeport, United States (USA),"04/02, 00:14"
9766554,Freeport, United States (USA),"02/12, 23:47",Marmara Ereglisi, Turkey,"02/28, 12:48"
9766554,Marmara Ereglisi, Turkey,"02/28, 12:48",Freeport, United States (USA),"03/17, 14:36"
9766554,Freeport, United States (USA),"03/17, 14:36",Freeport Anch., United States (USA),"03/18, 18:12"
9766554,Freeport Anch., United States (USA),"03/18, 18:12",Malta Anch., Malta,"04/05, 16:27"
9766554,Malta Anch., Malta,"04/05, 16:27",Malta Anch., Malta,"04/14, 06:07"
9766566,Port-of-Spain Anch., Trinidad & Tobago,"03/01, 22:26",Rotterdam, Netherlands,"03/13, 19:42"
9766566,Rotterdam, Netherlands,"03/13, 19:42",Rotterdam Maasvlakte, Netherlands,"03/15, 01:07"
9766566,Rotterdam Maasvlakte, Netherlands,"03/15, 01:07",Sabine, United States (USA),"03/29, 18:40"
9766566,Sabine, United States (USA),"03/29, 18:40",Port Arthur Anch., United States (USA),"03/30, 22:39"
9766566,Port Arthur Anch., United States (USA),"03/30, 22:39",Montevideo Anch., Uruguay,"04/21, 08:36"
9766566,Montevideo Anch., Uruguay,"04/21, 08:36",Escobar LNG LNG Term., Argentina,"04/22, 06:09"
9766578,Sakai, Japan,"03/01, 01:41",Withnell Bay, Australia,"03/11, 04:29"
9766578,Withnell Bay, Australia,"03/11, 04:29",Kisarazu, Japan,"03/22, 00:12"
9766580,Freeport Anch., United States (USA),"02/24, 23:57",Freeport, United States (USA),"02/25, 19:19"
9766580,Freeport, United States (USA),"02/25, 19:19",Gibraltar East Anch., Gibraltar,"03/27, 03:45"
9766580,Gibraltar East Anch., Gibraltar,"03/27, 03:45",Corpus Christi Anch., United States (USA),"04/11, 11:21"
9766580,Corpus Christi Anch., United States (USA),"04/11, 11:21",Ingleside, United States (USA),"04/12, 13:11"
9766580,Ingleside, United States (USA),"04/12, 13:11",Ingleside, United States (USA),"04/13, 18:30"
9766889,Freeport Anch., United States (USA),"03/06, 13:13",Freeport, United States (USA),"03/06, 23:52"
9766889,Freeport, United States (USA),"03/06, 23:52",Point Fortin, Trinidad & Tobago,"04/08, 10:22"
9766889,Point Fortin, Trinidad & Tobago,"04/08, 10:22",Thamesport, United Kingdom (UK),"04/21, 16:50"
9767950,Withnell Bay, Australia,"03/03, 01:34",Incheon, Korea,"03/13, 03:39"
9767950,Incheon, Korea,"03/13, 03:39",Barrow Island, Australia,"03/26, 22:23"
9767950,Barrow Island, Australia,"03/26, 22:23",Singapore Anch. 1, Singapore,"04/02, 16:43"
9767950,Singapore Anch. 1, Singapore,"04/02, 16:43",Barrow Island, Australia,"04/08, 22:11"
9767962,Tianjin Xingang, China,"02/14, 02:26",Tianjin Anch., China,"02/16, 01:55"
9767962,Tianjin Anch., China,"02/16, 01:55",Gladstone, Australia,"03/02, 16:08"
9767962,Gladstone, Australia,"03/02, 16:08",Dongjiakou, China,"03/16, 05:21"
9767962,Dongjiakou, China,"03/16, 05:21",Singapore Anch. 1, Singapore,"03/23, 01:03"
9768368,Sabetta, Russia,"02/28, 12:56",Rotterdam Maasvlakte, Netherlands,"03/09, 10:58"
9768368,Rotterdam Maasvlakte, Netherlands,"03/09, 10:58",Sabetta, Russia,"03/18, 08:43"
9768368,Sabetta, Russia,"03/18, 08:43",Mugardos, Spain,"03/29, 16:10"
9768368,Mugardos, Spain,"03/29, 16:10",Sabetta, Russia,"04/08, 03:50"
9768368,Sabetta, Russia,"04/08, 03:50",Milford Haven, United Kingdom (UK),"04/18, 23:42"
9768370,Zeebrugge, Belgium,"03/11, 21:26",Sabetta, Russia,"03/21, 07:47"
9768370,Sabetta, Russia,"03/21, 07:47",Sabetta, Russia,"03/21, 09:59"
9768370,Sabetta, Russia,"03/21, 09:59",Dunkerque, France,"03/30, 21:09"
9768370,Dunkerque, France,"03/30, 21:09",Sabetta, Russia,"04/07, 18:30"
9768370,Sabetta, Russia,"04/07, 18:30",Bilbao Anch., Spain,"04/17, 17:27"
9768370,Bilbao Anch., Spain,"04/17, 17:27",Bilbao, Spain,"04/19, 03:54"
9768382,Sabetta, Russia,"03/03, 06:18",Sabetta, Russia,"03/14, 01:24"
9768382,Sabetta, Russia,"03/14, 01:24",Montoir, France,"03/24, 23:30"
9768382,Montoir, France,"03/24, 23:30",Sabetta, Russia,"04/03, 09:16"
9768382,Sabetta, Russia,"04/03, 09:16",Dunkerque, France,"04/12, 09:03"
9768382,Dunkerque, France,"04/12, 09:03",Sabetta, Russia,"04/21, 12:13"
9768394,Sabetta, Russia,"03/05, 18:24",Thamesport, United Kingdom (UK),"03/14, 23:43"
9768394,Thamesport, United Kingdom (UK),"03/14, 23:43",Sabetta, Russia,"03/23, 05:55"
9768394,Sabetta, Russia,"03/23, 05:55",Zeebrugge, Belgium,"04/01, 04:54"
9768394,Zeebrugge, Belgium,"04/01, 04:54",Portland Anch., United Kingdom (UK),"04/03, 01:51"
9768526,Sabetta, Russia,"02/20, 18:23",Montoir, France,"03/15, 03:05"
9768526,Montoir, France,"03/15, 03:05",Sabetta, Russia,"03/24, 18:58"
9768526,Sabetta, Russia,"03/24, 18:58",Zeebrugge, Belgium,"04/02, 12:20"
9768526,Zeebrugge, Belgium,"04/02, 12:20",Sabetta, Russia,"04/11, 10:24"
9768526,Sabetta, Russia,"04/11, 10:24",Rotterdam Maasvlakte, Netherlands,"04/18, 22:56"
9769855,Yangpu, China,"03/26, 02:42",Yangpu Anch., China,"03/27, 08:12"
9769855,Yangpu Anch., China,"03/27, 08:12",Yangpu, China,"04/02, 08:56"
9769855,Yangpu, China,"04/02, 08:56",Dongguan, China,"04/07, 06:02"
9769855,Dongguan, China,"04/07, 06:02",Manila Anch., Philippines,"04/10, 04:37"
9769855,Manila Anch., Philippines,"04/10, 04:37",Dongguan, China,"04/18, 04:57"
9770438,Panama Canal Anch. Atlantic, Panama,"02/17, 20:45",Lake Charles, United States (USA),"02/24, 18:36"
9770438,Lake Charles, United States (USA),"02/24, 18:36",Cameron, United States (USA),"02/26, 20:00"
9770438,Cameron, United States (USA),"02/26, 20:00",Gatun Anch., Panama,"03/02, 15:24"
9770438,Gatun Anch., Panama,"03/02, 15:24",Yokohama, Japan,"03/24, 01:00"
9770438,Yokohama, Japan,"03/24, 01:00",Panama Canal Anch. Pacific, Panama,"04/20, 01:24"
9770438,Panama Canal Anch. Pacific, Panama,"04/20, 01:24",Panama Canal Anch. Pacific, Panama,"04/20, 07:24"
9770438,Panama Canal Anch. Pacific, Panama,"04/20, 07:24",Panama Canal Anch. Atlantic, Panama,"04/20, 19:54"
9770440,Boryeong, Korea,"02/22, 02:58",Panama Canal Anch. Pacific, Panama,"03/16, 14:39"
9770440,Panama Canal Anch. Pacific, Panama,"03/16, 14:39",Lake Charles, United States (USA),"03/22, 15:31"
9770440,Lake Charles, United States (USA),"03/22, 15:31",Panama Canal Anch. Atlantic, Panama,"03/28, 14:09"
9770440,Panama Canal Anch. Atlantic, Panama,"03/28, 14:09",Pena Blanca Anch., Panama,"03/29, 15:02"
9770440,Pena Blanca Anch., Panama,"03/29, 15:02",Sakai, Japan,"04/24, 01:08"
9770921,Sabine, United States (USA),"03/20, 13:55",Livorno Anch., Italy,"04/06, 11:30"
9770921,Livorno Anch., Italy,"04/06, 11:30",FSRU Toscana Term., Italy,"04/07, 06:23"
9770921,FSRU Toscana Term., Italy,"04/07, 06:23",Livorno Anch., Italy,"04/08, 22:14"
9770921,Livorno Anch., Italy,"04/08, 22:14",Gibraltar East Anch., Gibraltar,"04/11, 12:55"
9770921,Gibraltar East Anch., Gibraltar,"04/11, 12:55",Port Arthur Anch., United States (USA),"04/26, 05:08"
9770933,Darwin Anch., Australia,"02/16, 20:03",Prelude Term., Australia,"02/20, 05:21"
9770933,Prelude Term., Australia,"02/20, 05:21",Prelude Term., Australia,"03/22, 04:59"
9770933,Prelude Term., Australia,"03/22, 04:59",Anjeong, Korea,"04/01, 00:48"
9770933,Anjeong, Korea,"04/01, 00:48",Okpo Anch., Korea,"04/02, 03:04"
9770933,Okpo Anch., Korea,"04/02, 03:04",Prelude Term., Australia,"04/19, 03:37"
9770945,Al Fujayrah Anch., United Arab Emirates (UAE),"03/03, 15:07",La Brea (Brighton) Anch., Trinidad & Tobago,"03/29, 16:12"
9770945,La Brea (Brighton) Anch., Trinidad & Tobago,"03/29, 16:12",Point Fortin, Trinidad & Tobago,"04/02, 10:41"
9770945,Point Fortin, Trinidad & Tobago,"04/02, 10:41",Panama Canal Anch. Atlantic, Panama,"04/06, 16:27"
9770945,Panama Canal Anch. Atlantic, Panama,"04/06, 16:27",Gatun Anch., Panama,"04/08, 15:30"
9771080,Panama Canal Anch. Atlantic, Panama,"03/07, 09:01",Panama Canal Anch. Atlantic, Panama,"03/08, 10:19"
9771080,Panama Canal Anch. Atlantic, Panama,"03/08, 10:19",Gatun Anch., Panama,"03/08, 15:25"
9771080,Gatun Anch., Panama,"03/08, 15:25",Dongjiakou, China,"03/30, 23:47"
9771080,Dongjiakou, China,"03/30, 23:47",Singapore Anch. 1, Singapore,"04/09, 04:12"
9771080,Singapore Anch. 1, Singapore,"04/09, 04:12",Qalhat, Oman,"04/22, 04:51"
9771913,Freeport Anch., United States (USA),"03/13, 17:40",Freeport, United States (USA),"03/13, 21:44"
9771913,Freeport, United States (USA),"03/13, 21:44",Mugardos, Spain,"03/26, 01:00"
9771913,Mugardos, Spain,"03/26, 01:00",Freeport Anch., United States (USA),"04/08, 20:17"
9771913,Freeport Anch., United States (USA),"04/08, 20:17",Freeport, United States (USA),"04/10, 13:00"
9771913,Freeport, United States (USA),"04/10, 13:00",Freeport Anch., United States (USA),"04/14, 08:58"
9774135,Panama Canal Anch. Atlantic, Panama,"02/12, 14:02",Gatun Anch., Panama,"02/13, 14:52"
9774135,Gatun Anch., Panama,"02/13, 14:52",Sakai, Japan,"03/08, 02:35"
9774135,Sakai, Japan,"03/08, 02:35",Singapore Anch. 1, Singapore,"03/23, 07:40"
9774135,Singapore Anch. 1, Singapore,"03/23, 07:40",Singapore, Singapore,"03/25, 02:36"
9774135,Singapore, Singapore,"03/25, 02:36",Singapore Anch. 1, Singapore,"04/25, 02:07"
9774628,Freeport Anch., United States (USA),"03/11, 13:54",Freeport, United States (USA),"03/13, 16:03"
9774628,Freeport, United States (USA),"03/13, 16:03",Panama Canal Anch. Atlantic, Panama,"03/22, 19:03"
9774628,Panama Canal Anch. Atlantic, Panama,"03/22, 19:03",Pena Blanca Anch., Panama,"03/23, 13:50"
9774628,Pena Blanca Anch., Panama,"03/23, 13:50",Sakai, Japan,"04/12, 22:35"
9779226,Panama Canal Anch. Atlantic, Panama,"02/21, 21:09",Lake Charles, United States (USA),"02/28, 00:05"
9779226,Lake Charles, United States (USA),"02/28, 00:05",Panama Canal Anch. Atlantic, Panama,"03/05, 17:48"
9779226,Panama Canal Anch. Atlantic, Panama,"03/05, 17:48",Gatun Anch., Panama,"03/07, 15:17"
9779226,Gatun Anch., Panama,"03/07, 15:17",Kisarazu, Japan,"03/29, 03:00"
9779226,Kisarazu, Japan,"03/29, 03:00",Panama Canal Anch. Pacific, Panama,"04/21, 15:23"
9779238,Kisarazu, Japan,"02/25, 03:06",Sasebo, Japan,"03/05, 22:37"
9779238,Sasebo, Japan,"03/05, 22:37",Panama Canal Anch. Pacific, Panama,"04/20, 14:54"
9781918,Freeport, United States (USA),"03/10, 14:52",Panama Canal Anch. Atlantic, Panama,"03/15, 19:09"
9781918,Panama Canal Anch. Atlantic, Panama,"03/15, 19:09",Panama Canal Anch. Atlantic, Panama,"03/19, 16:20"
9781918,Panama Canal Anch. Atlantic, Panama,"03/19, 16:20",Gatun Anch., Panama,"03/23, 14:56"
9781918,Gatun Anch., Panama,"03/23, 14:56",Panama Canal Anch. Pacific, Panama,"03/23, 23:26"
9781918,Panama Canal Anch. Pacific, Panama,"03/23, 23:26",Kisarazu, Japan,"04/15, 02:20"
9781920,Port Said Anch., Egypt,"02/12, 04:11",Yangkou, China,"03/07, 02:44"
9781920,Yangkou, China,"03/07, 02:44",As Suways (Suez) Anch., Egypt,"03/25, 14:01"
9781920,As Suways (Suez) Anch., Egypt,"03/25, 14:01",Antwerpen Anch., Belgium,"04/08, 07:22"
9781920,Antwerpen Anch., Belgium,"04/08, 07:22",Zeebrugge, Belgium,"04/22, 10:08"
9783124,Brofjorden, Sweden,"03/26, 11:39",Vysotsk, Russia,"03/29, 12:51"
